unix,date,symbol,open,high,low,close,VolumeAsset,VolumeUSDT,tradecount,change,family
1613174400000.0,2021-02-13 00:00:00,TRX,0.05516,0.06122,0.0515,0.05995,4513205809.5,257000493.26,425120.0,-8.68,DPoS
1613174400000.0,2021-02-13 00:00:00,XLM,0.52851,0.60692,0.50753,0.56456,884628802.95,497440999.9,732133.0,-6.82,Stellar
1613174400000.0,2021-02-13 00:00:00,XMR,200.57,255.32,196.39,240.99,395012.94,88133544.78,165963.0,-20.15,CryptoNight
1613174400000.0,2021-02-13 00:00:00,XRP,0.609,0.64244,0.54306,0.63309,1595483419.3,966760308.9,1033470.0,-3.96,RPCA
1613174400000.0,2021-02-13 00:00:00,ZEC,142.79,190.64,142.71,176.11,1027568.07,168133447.93,267223.0,-23.33,Equihash
1613088000000.0,2021-02-12 00:00:00,ADA,0.9281,0.94825,0.866,0.92426,649547803.8,593210760.2,660663.0,0.41,Ouroboros
1613088000000.0,2021-02-12 00:00:00,BNB,124.1129,141.32,120.89,136.6139,5626020.82,740055607.99,1155321.0,-10.07,DBFT
1613088000000.0,2021-02-12 00:00:00,BTC,47968.66,48985.8,46125.0,47287.6,85870.04,4080571908.97,2418841.0,1.42,SHA256
1613088000000.0,2021-02-12 00:00:00,BTT,0.0011951,0.0014287,0.001193,0.001261,49761171373.0,63247480.33,214338.0,-5.51,TRON Tokens
1613088000000.0,2021-02-12 00:00:00,DASH,164.91,173.42,155.24,169.76,317122.94,52098065.97,114264.0,-2.94,X11
1613088000000.0,2021-02-12 00:00:00,EOS,4.5799,4.84,4.225,4.7489,52730255.73,240201539.8,410278.0,-3.69,DPoS
1613088000000.0,2021-02-12 00:00:00,ETC,11.7171,12.3498,11.1111,11.9265,4452609.29,52115972.25,122638.0,-1.79,EtHash
1613088000000.0,2021-02-12 00:00:00,ETH,1785.83,1864.88,1739.88,1840.26,909600.21,1635426867.77,996495.0,-3.05,EtHash
1613088000000.0,2021-02-12 00:00:00,LINK,27.8645,31.4485,26.6746,30.6265,9762295.77,284415827.02,330401.0,-9.91,Ethereum Tokens
1613088000000.0,2021-02-12 00:00:00,LTC,183.62,199.84,176.75,196.69,1946870.34,364142891.78,593794.0,-7.12,Scrypt
1613088000000.0,2021-02-12 00:00:00,NEO,36.274,38.4,35.012,37.572,2105044.83,77543891.32,113945.0,-3.58,DBFT
1613088000000.0,2021-02-12 00:00:00,QTUM,7.408,8.238,6.841,7.345,23219109.03,170849423.35,317707.0,0.85,PoS
1613088000000.0,2021-02-12 00:00:00,TRX,0.05683,0.05786,0.05158,0.05515,4610107562.9,252542696.37,417210.0,2.96,DPoS
1613088000000.0,2021-02-12 00:00:00,XLM,0.45608,0.53635,0.43639,0.52853,608050495.29,291380927.57,447893.0,-15.89,Stellar
1613088000000.0,2021-02-12 00:00:00,XMR,190.48,215.8,190.28,200.64,284477.17,57676936.01,114105.0,-5.33,CryptoNight
1613088000000.0,2021-02-12 00:00:00,XRP,0.52824,0.61922,0.51871,0.609,1672053608.3,956721161.37,1006475.0,-15.29,RPCA
1613088000000.0,2021-02-12 00:00:00,ZEC,142.32,149.2,132.81,142.79,517683.33,73416337.09,135646.0,-0.33,Equihash
1613001600000.0,2021-02-11 00:00:00,ADA,0.94041,0.98,0.86513,0.92796,975100368.22,903411072.75,1176112.0,1.32,Ouroboros
1613001600000.0,2021-02-11 00:00:00,BNB,128.9463,132.8,117.7289,124.085,5920400.26,737374300.59,1185612.0,3.77,DBFT
1613001600000.0,2021-02-11 00:00:00,BTC,44807.58,48678.9,43994.02,47969.51,89561.08,4185630934.41,2570949.0,-7.06,SHA256
1613001600000.0,2021-02-11 00:00:00,BTT,0.0011227,0.00122,0.0010843,0.0011977,49448915836.0,56957708.77,181387.0,-6.68,TRON Tokens
1613001600000.0,2021-02-11 00:00:00,DASH,139.7,167.5,138.19,164.6,529001.1,81684132.11,170400.0,-17.82,X11
1613001600000.0,2021-02-11 00:00:00,EOS,4.1262,4.6738,4.0,4.5833,57897957.72,250714150.87,379402.0,-11.08,DPoS
1613001600000.0,2021-02-11 00:00:00,ETC,10.3754,11.785,10.3036,11.7205,5726816.42,63770179.69,155802.0,-12.96,EtHash
1613001600000.0,2021-02-11 00:00:00,ETH,1740.76,1819.0,1703.44,1785.62,735079.83,1301681871.56,935602.0,-2.58,EtHash
1613001600000.0,2021-02-11 00:00:00,LINK,26.8,28.5705,26.2172,27.8475,6660619.1,184194154.34,249276.0,-3.91,Ethereum Tokens
1613001600000.0,2021-02-11 00:00:00,LTC,181.59,193.59,175.72,183.62,1664189.09,309306444.74,505129.0,-1.12,Scrypt
1613001600000.0,2021-02-11 00:00:00,NEO,33.434,38.8,32.71,36.297,3315072.8,121118777.98,179652.0,-8.56,DBFT
1613001600000.0,2021-02-11 00:00:00,QTUM,7.522,8.85,7.184,7.411,22059610.84,174550929.52,322956.0,1.48,PoS
1613001600000.0,2021-02-11 00:00:00,TRX,0.04629,0.0591,0.04443,0.05681,4404275814.1,220799091.57,342529.0,-22.73,DPoS
1613001600000.0,2021-02-11 00:00:00,XLM,0.41495,0.47,0.41043,0.45604,550048930.0,244056058.1,355957.0,-9.9,Stellar
1613001600000.0,2021-02-11 00:00:00,XMR,175.5,192.55,170.55,190.49,216880.77,39727033.93,81934.0,-8.54,CryptoNight
1613001600000.0,2021-02-11 00:00:00,XRP,0.50422,0.53545,0.49982,0.52806,961402272.2,498922643.59,614509.0,-4.73,RPCA
1613001600000.0,2021-02-11 00:00:00,ZEC,116.43,150.0,113.12,142.34,929185.97,124182883.21,215007.0,-22.25,Equihash
1612915200000.0,2021-02-10 00:00:00,ADA,0.70562,0.95306,0.70555,0.93966,1693219939.33,1404210349.3,1481690.0,-33.17,Ouroboros
1612915200000.0,2021-02-10 00:00:00,BNB,107.3496,148.4,107.2811,128.9711,16613534.27,2139218096.51,2836233.0,-20.14,DBFT
1612915200000.0,2021-02-10 00:00:00,BTC,46420.42,47310.0,43727.0,44807.58,97154.18,4431650130.25,2891592.0,3.47,SHA256
1612915200000.0,2021-02-10 00:00:00,BTT,0.001215,0.001305,0.001025,0.0011209,70235733106.0,81049146.98,286463.0,7.74,TRON Tokens
1612915200000.0,2021-02-10 00:00:00,DASH,137.4,149.0,125.0,139.75,431306.35,59211043.8,147792.0,-1.71,X11
1612915200000.0,2021-02-10 00:00:00,EOS,4.1644,4.5391,3.6333,4.126,92504279.48,381038361.85,549859.0,0.92,DPoS
1612915200000.0,2021-02-10 00:00:00,ETC,9.5765,11.4789,9.5763,10.3754,10605715.54,111549391.15,249533.0,-8.34,EtHash
1612915200000.0,2021-02-10 00:00:00,ETH,1769.14,1837.86,1680.0,1740.78,1219932.25,2149076144.41,1279140.0,1.6,EtHash
1612915200000.0,2021-02-10 00:00:00,LINK,27.615,28.6412,25.1227,26.8121,11721097.14,318520820.94,462126.0,2.91,Ethereum Tokens
1612915200000.0,2021-02-10 00:00:00,LTC,181.52,195.17,169.57,181.56,2781973.96,511568659.87,921888.0,-0.02,Scrypt
1612915200000.0,2021-02-10 00:00:00,NEO,31.079,36.5,29.61,33.39,5022362.53,165401202.66,256152.0,-7.44,DBFT
1612915200000.0,2021-02-10 00:00:00,QTUM,5.017,7.77,4.984,7.514,42672218.06,285234758.0,500827.0,-49.77,PoS
1612915200000.0,2021-02-10 00:00:00,TRX,0.04608,0.04977,0.0415,0.04629,4894593793.4,224952553.93,415644.0,-0.46,DPoS
1612915200000.0,2021-02-10 00:00:00,XLM,0.40018,0.44696,0.372,0.41495,672940856.83,276216037.48,453671.0,-3.69,Stellar
1612915200000.0,2021-02-10 00:00:00,XMR,169.09,183.0,165.0,175.6,171067.85,29703120.62,74451.0,-3.85,CryptoNight
1612915200000.0,2021-02-10 00:00:00,XRP,0.47637,0.54224,0.45,0.50429,2024774430.6,1012450835.78,1219466.0,-5.86,RPCA
1612915200000.0,2021-02-10 00:00:00,ZEC,108.75,121.93,106.36,116.41,666241.87,75624810.43,173308.0,-7.04,Equihash
1612828800000.0,2021-02-09 00:00:00,ADA,0.67674,0.71206,0.6624,0.70562,590482327.7,405545405.3,641568.0,-4.27,Ouroboros
1612828800000.0,2021-02-09 00:00:00,BNB,79.8734,116.24,78.0381,107.3469,12487305.87,1222317019.46,1979175.0,-34.4,DBFT
1612828800000.0,2021-02-09 00:00:00,BTC,46374.86,48142.19,44961.09,46420.42,115499.86,5386255398.02,3119034.0,-0.1,SHA256
1612828800000.0,2021-02-09 00:00:00,BTT,0.0010683,0.00202,0.001053,0.0012138,393582478115.0,555663108.6,1062893.0,-13.62,TRON Tokens
1612828800000.0,2021-02-09 00:00:00,DASH,126.25,138.1,124.11,137.36,303721.31,39334655.29,102186.0,-8.8,X11
1612828800000.0,2021-02-09 00:00:00,EOS,3.5962,4.3102,3.4803,4.1631,74686340.05,288007700.95,439678.0,-15.76,DPoS
1612828800000.0,2021-02-09 00:00:00,ETC,8.6921,10.0,8.6325,9.578,5948409.12,54917393.36,147257.0,-10.19,EtHash
1612828800000.0,2021-02-09 00:00:00,ETH,1749.68,1821.88,1708.49,1769.13,1185071.9,2080818891.7,1173421.0,-1.11,EtHash
1612828800000.0,2021-02-09 00:00:00,LINK,25.407,28.0,25.0,27.6034,9472870.32,246830741.98,317483.0,-8.64,Ethereum Tokens
1612828800000.0,2021-02-09 00:00:00,LTC,167.28,184.49,164.22,181.49,1981149.12,339741920.43,602539.0,-8.49,Scrypt
1612828800000.0,2021-02-09 00:00:00,NEO,27.385,32.088,26.432,31.065,4176764.2,124369982.33,223009.0,-13.44,DBFT
1612828800000.0,2021-02-09 00:00:00,QTUM,4.736,5.247,4.518,5.015,7655641.72,36979601.19,93451.0,-5.89,PoS
1612828800000.0,2021-02-09 00:00:00,TRX,0.04042,0.05097,0.04031,0.04608,7588746716.3,348044611.95,573806.0,-14.0,DPoS
1612828800000.0,2021-02-09 00:00:00,XLM,0.3966,0.40567,0.3824,0.40022,343877325.8,135791701.24,249184.0,-0.91,Stellar
1612828800000.0,2021-02-09 00:00:00,XMR,163.09,178.0,158.5,169.14,154738.08,25553481.56,64415.0,-3.71,CryptoNight
1612828800000.0,2021-02-09 00:00:00,XRP,0.45098,0.49,0.44901,0.47636,1273716203.3,594781548.28,761674.0,-5.63,RPCA
1612828800000.0,2021-02-09 00:00:00,ZEC,98.03,110.12,97.24,108.77,532532.46,55516089.61,131889.0,-10.96,Equihash
1612742400000.0,2021-02-08 00:00:00,ADA,0.66109,0.7238,0.63191,0.67638,1008667679.66,687200350.05,834316.0,-2.31,Ouroboros
1612742400000.0,2021-02-08 00:00:00,BNB,68.355,79.8823,67.6152,79.8374,7860567.39,573806461.53,1279676.0,-16.8,DBFT
1612742400000.0,2021-02-08 00:00:00,BTC,38795.69,46794.45,37988.89,46374.87,138597.54,5881536976.64,3230961.0,-19.54,SHA256
1612742400000.0,2021-02-08 00:00:00,BTT,0.0004989,0.0015416,0.0004966,0.001071,261400550288.0,257519005.07,621914.0,-114.67,TRON Tokens
1612742400000.0,2021-02-08 00:00:00,DASH,118.32,126.54,114.78,126.16,226166.2,27390687.32,75486.0,-6.63,X11
1612742400000.0,2021-02-08 00:00:00,EOS,3.44,3.6,3.3503,3.5937,45616122.74,158145067.26,284408.0,-4.47,DPoS
1612742400000.0,2021-02-08 00:00:00,ETC,8.2831,8.7709,8.1145,8.6941,4164573.1,35209677.65,95925.0,-4.96,EtHash
1612742400000.0,2021-02-08 00:00:00,ETH,1611.46,1775.57,1563.89,1750.15,1339777.1,2255426926.02,1372788.0,-8.61,EtHash
1612742400000.0,2021-02-08 00:00:00,LINK,24.7335,25.98,23.9587,25.4115,7026903.54,176555192.56,241358.0,-2.74,Ethereum Tokens
1612742400000.0,2021-02-08 00:00:00,LTC,150.76,169.38,147.76,167.28,1894490.91,301611530.02,517962.0,-10.96,Scrypt
1612742400000.0,2021-02-08 00:00:00,NEO,24.512,27.777,23.965,27.38,2156817.58,55778287.96,112079.0,-11.7,DBFT
1612742400000.0,2021-02-08 00:00:00,QTUM,4.246,4.814,4.02,4.731,10154562.76,45910437.33,117429.0,-11.42,PoS
1612742400000.0,2021-02-08 00:00:00,TRX,0.03597,0.04183,0.03526,0.04042,4084547193.1,157886067.77,309649.0,-12.37,DPoS
1612742400000.0,2021-02-08 00:00:00,XLM,0.38535,0.4035,0.37319,0.3966,515153861.5,200943385.77,367407.0,-2.92,Stellar
1612742400000.0,2021-02-08 00:00:00,XMR,150.3,163.84,147.22,163.21,131063.02,20417322.01,63258.0,-8.59,CryptoNight
1612742400000.0,2021-02-08 00:00:00,XRP,0.41848,0.4692,0.4125,0.45099,1149266957.3,505332982.47,674777.0,-7.77,RPCA
1612742400000.0,2021-02-08 00:00:00,ZEC,92.32,98.38,91.09,98.01,279810.88,26554657.71,77292.0,-6.16,Equihash
1612656000000.0,2021-02-07 00:00:00,ADA,0.63444,0.70888,0.58,0.66109,1596532267.5,1031252551.25,1258967.0,-4.2,Ouroboros
1612656000000.0,2021-02-07 00:00:00,BNB,72.8693,74.8199,64.1803,68.3542,5969908.44,413359634.36,851424.0,6.2,DBFT
1612656000000.0,2021-02-07 00:00:00,BTC,39181.01,39700.0,37351.0,38795.69,84363.68,3256521384.24,1976357.0,0.98,SHA256
1612656000000.0,2021-02-07 00:00:00,BTT,0.0004638,0.0005244,0.000448,0.0004988,27145674205.0,13318074.67,79531.0,-7.55,TRON Tokens
1612656000000.0,2021-02-07 00:00:00,DASH,118.97,122.0,112.29,118.31,213673.4,25025211.6,65207.0,0.55,X11
1612656000000.0,2021-02-07 00:00:00,EOS,3.2103,3.59,3.0251,3.44,71730948.25,239629299.22,357272.0,-7.16,DPoS
1612656000000.0,2021-02-07 00:00:00,ETC,8.77,8.8768,7.8393,8.2787,4664253.75,38665266.38,105235.0,5.6,EtHash
1612656000000.0,2021-02-07 00:00:00,ETH,1676.35,1693.0,1490.46,1611.62,1281734.87,2044371589.02,1263737.0,3.86,EtHash
1612656000000.0,2021-02-07 00:00:00,LINK,25.0336,25.2836,22.81,24.7254,6514277.3,158090713.44,206368.0,1.23,Ethereum Tokens
1612656000000.0,2021-02-07 00:00:00,LTC,155.57,157.29,145.23,150.76,1259975.93,190631760.74,393232.0,3.09,Scrypt
1612656000000.0,2021-02-07 00:00:00,NEO,24.838,25.629,23.371,24.526,1455011.63,35691899.21,67880.0,1.26,DBFT
1612656000000.0,2021-02-07 00:00:00,QTUM,4.436,4.45,3.936,4.246,8655832.18,36503702.2,90921.0,4.28,PoS
1612656000000.0,2021-02-07 00:00:00,TRX,0.03506,0.03734,0.03402,0.03597,3243193308.1,115326089.63,224704.0,-2.6,DPoS
1612656000000.0,2021-02-07 00:00:00,XLM,0.37766,0.4225,0.36265,0.3854,1182745261.43,461037418.67,704820.0,-2.05,Stellar
1612656000000.0,2021-02-07 00:00:00,XMR,152.11,156.08,147.21,150.31,108689.5,16468590.08,49324.0,1.18,CryptoNight
1612656000000.0,2021-02-07 00:00:00,XRP,0.44307,0.45089,0.39123,0.41849,1141620049.1,486363286.06,691245.0,5.55,RPCA
1612656000000.0,2021-02-07 00:00:00,ZEC,94.25,95.6,88.75,92.3,280176.58,25894922.04,71465.0,2.07,Equihash
1612569600000.0,2021-02-06 00:00:00,ADA,0.53874,0.66706,0.51901,0.63444,1255504052.74,735618983.13,1012355.0,-17.76,Ouroboros
1612569600000.0,2021-02-06 00:00:00,BNB,67.6217,75.5,61.7,72.8356,8482528.53,595983260.01,1151480.0,-7.71,DBFT
1612569600000.0,2021-02-06 00:00:00,BTC,38289.32,40955.51,38215.94,39186.94,98757.31,3922095148.93,2291646.0,-2.34,SHA256
1612569600000.0,2021-02-06 00:00:00,BTT,0.0004774,0.0004805,0.0004443,0.0004634,13709991614.0,6337891.94,42207.0,2.93,TRON Tokens
1612569600000.0,2021-02-06 00:00:00,DASH,120.4,123.0,115.01,118.94,243141.74,28998796.58,80874.0,1.21,X11
1612569600000.0,2021-02-06 00:00:00,EOS,3.3148,3.3259,3.1333,3.2092,26168387.51,84229640.56,184465.0,3.19,DPoS
1612569600000.0,2021-02-06 00:00:00,ETC,8.5166,9.11,8.2,8.7691,5528007.27,47756044.67,128232.0,-2.96,EtHash
1612569600000.0,2021-02-06 00:00:00,ETH,1718.95,1743.67,1642.94,1676.35,1149808.33,1940057857.94,1152167.0,2.48,EtHash
1612569600000.0,2021-02-06 00:00:00,LINK,26.3023,26.8,24.2081,25.0231,7063684.91,179162080.81,242166.0,4.86,Ethereum Tokens
1612569600000.0,2021-02-06 00:00:00,LTC,155.05,164.27,149.82,155.57,1879526.24,298721059.76,508088.0,-0.34,Scrypt
1612569600000.0,2021-02-06 00:00:00,NEO,26.079,26.3,24.36,24.834,1418905.26,35554982.94,76641.0,4.77,DBFT
1612569600000.0,2021-02-06 00:00:00,QTUM,3.854,4.6,3.645,4.432,13160142.93,55039579.9,127443.0,-15.0,PoS
1612569600000.0,2021-02-06 00:00:00,TRX,0.03624,0.03648,0.03347,0.03507,2224935328.0,77637236.77,166414.0,3.23,DPoS
1612569600000.0,2021-02-06 00:00:00,XLM,0.35164,0.398,0.33586,0.37739,616921269.0,222105827.94,337404.0,-7.32,Stellar
1612569600000.0,2021-02-06 00:00:00,XMR,155.46,158.16,152.0,152.06,98267.19,15275517.7,43944.0,2.19,CryptoNight
1612569600000.0,2021-02-06 00:00:00,XRP,0.45195,0.45688,0.42,0.44307,875771045.9,386022330.25,536826.0,1.96,RPCA
1612569600000.0,2021-02-06 00:00:00,ZEC,96.46,98.95,91.97,94.24,392300.43,37854714.0,93292.0,2.3,Equihash
1612483200000.0,2021-02-05 00:00:00,ADA,0.43903,0.56,0.43638,0.53917,1277155737.26,647988571.37,1006967.0,-22.81,Ouroboros
1612483200000.0,2021-02-05 00:00:00,BNB,55.9593,68.73,55.9202,67.7005,5040545.22,306515082.63,682891.0,-20.98,DBFT
1612483200000.0,2021-02-05 00:00:00,BTC,36936.65,38310.12,36570.0,38290.24,66681.33,2509278291.75,1853253.0,-3.66,SHA256
1612483200000.0,2021-02-05 00:00:00,BTT,0.0004343,0.0004811,0.0004316,0.0004775,14745221365.0,6770949.86,44844.0,-9.95,TRON Tokens
1612483200000.0,2021-02-05 00:00:00,DASH,110.98,122.5,110.38,120.42,272673.14,32086742.25,83268.0,-8.51,X11
1612483200000.0,2021-02-05 00:00:00,EOS,3.0226,3.38,3.0105,3.3128,34894929.5,110998139.21,224221.0,-9.6,DPoS
1612483200000.0,2021-02-05 00:00:00,ETC,7.6566,8.9013,7.6157,8.5174,5894303.35,48098995.63,121371.0,-11.24,EtHash
1612483200000.0,2021-02-05 00:00:00,ETH,1595.53,1760.49,1591.0,1719.19,1194123.3,2011685911.17,1326415.0,-7.75,EtHash
1612483200000.0,2021-02-05 00:00:00,LINK,24.4841,27.0,24.4081,26.3034,10000326.58,261420127.99,383719.0,-7.43,Ethereum Tokens
1612483200000.0,2021-02-05 00:00:00,LTC,145.05,156.93,143.45,155.05,1572009.3,239251271.39,373144.0,-6.89,Scrypt
1612483200000.0,2021-02-05 00:00:00,NEO,23.731,26.46,23.589,26.07,1861334.65,46605115.97,96088.0,-9.86,DBFT
1612483200000.0,2021-02-05 00:00:00,QTUM,3.506,4.0,3.483,3.857,6510264.53,24413550.39,66310.0,-10.01,PoS
1612483200000.0,2021-02-05 00:00:00,TRX,0.03311,0.03662,0.033,0.03624,3253853066.2,114082704.74,221236.0,-9.45,DPoS
1612483200000.0,2021-02-05 00:00:00,XLM,0.32597,0.36284,0.325,0.35155,512517525.3,178492190.7,304128.0,-7.85,Stellar
1612483200000.0,2021-02-05 00:00:00,XMR,148.09,156.43,147.41,155.4,105835.82,16074789.05,42507.0,-4.94,CryptoNight
1612483200000.0,2021-02-05 00:00:00,XRP,0.44535,0.47222,0.4241,0.45219,1545115910.3,688979088.78,869470.0,-1.54,RPCA
1612483200000.0,2021-02-05 00:00:00,ZEC,89.98,96.67,89.19,96.44,304478.36,28411287.17,79177.0,-7.18,Equihash
1612396800000.0,2021-02-04 00:00:00,ADA,0.44213,0.45,0.41003,0.43934,536142412.3,231296073.1,356573.0,0.63,Ouroboros
1612396800000.0,2021-02-04 00:00:00,BNB,52.12,57.0547,51.25,55.9599,4004741.29,215002299.82,579484.0,-7.37,DBFT
1612396800000.0,2021-02-04 00:00:00,BTC,37620.26,38708.27,36161.95,36936.66,92080.74,3452669022.15,2211866.0,1.82,SHA256
1612396800000.0,2021-02-04 00:00:00,BTT,0.0004566,0.0004603,0.0004224,0.0004342,15007946368.0,6648623.56,44145.0,4.91,TRON Tokens
1612396800000.0,2021-02-04 00:00:00,DASH,116.86,118.52,110.0,111.0,204054.47,23157806.19,64228.0,5.01,X11
1612396800000.0,2021-02-04 00:00:00,EOS,3.0665,3.1488,2.98,3.0226,24736829.9,75451532.6,172111.0,1.43,DPoS
1612396800000.0,2021-02-04 00:00:00,ETC,7.9404,8.1,7.5588,7.6584,3169421.17,24707516.85,73632.0,3.55,EtHash
1612396800000.0,2021-02-04 00:00:00,ETH,1664.67,1695.2,1554.44,1595.67,1646502.33,2693099602.28,1507993.0,4.14,EtHash
1612396800000.0,2021-02-04 00:00:00,LINK,25.0814,26.15,22.6174,24.492,8646387.1,211454409.8,349215.0,2.35,Ethereum Tokens
1612396800000.0,2021-02-04 00:00:00,LTC,155.94,158.68,141.03,145.07,1766938.57,263741634.95,476673.0,6.97,Scrypt
1612396800000.0,2021-02-04 00:00:00,NEO,24.669,25.051,22.922,23.75,1314825.18,31344236.81,68426.0,3.73,DBFT
1612396800000.0,2021-02-04 00:00:00,QTUM,3.684,3.738,3.327,3.506,5201739.84,18444222.09,51345.0,4.83,PoS
1612396800000.0,2021-02-04 00:00:00,TRX,0.03451,0.03472,0.03211,0.0331,2284283699.2,76401489.1,160129.0,4.09,DPoS
1612396800000.0,2021-02-04 00:00:00,XLM,0.34672,0.34999,0.31244,0.32569,326942654.9,107874710.08,247825.0,6.07,Stellar
1612396800000.0,2021-02-04 00:00:00,XMR,154.65,155.51,147.68,148.04,97493.71,14735755.49,43238.0,4.27,CryptoNight
1612396800000.0,2021-02-04 00:00:00,XRP,0.39721,0.48159,0.37885,0.44545,2283530912.6,960323654.47,1148856.0,-12.14,RPCA
1612396800000.0,2021-02-04 00:00:00,ZEC,95.28,96.68,88.73,90.0,291109.12,26824268.92,81199.0,5.54,Equihash
1612310400000.0,2021-02-03 00:00:00,ADA,0.425,0.44961,0.41509,0.44189,541252929.4,233609024.23,382672.0,-3.97,Ouroboros
1612310400000.0,2021-02-03 00:00:00,BNB,51.029,52.7,49.7823,52.12,2949735.04,150776117.8,462818.0,-2.14,DBFT
1612310400000.0,2021-02-03 00:00:00,BTC,35472.71,37662.63,35362.38,37618.87,80784.33,2951232788.18,1881740.0,-6.05,SHA256
1612310400000.0,2021-02-03 00:00:00,BTT,0.0004311,0.0005,0.0004175,0.0004571,41882495341.0,18956942.12,103284.0,-6.03,TRON Tokens
1612310400000.0,2021-02-03 00:00:00,DASH,109.86,118.66,109.86,116.84,285854.37,32831390.2,77615.0,-6.35,X11
1612310400000.0,2021-02-03 00:00:00,EOS,2.9976,3.1385,2.9846,3.0665,21949660.93,67070966.81,139418.0,-2.3,DPoS
1612310400000.0,2021-02-03 00:00:00,ETC,7.7861,8.0185,7.6429,7.9413,3246387.05,25449205.97,67484.0,-1.99,EtHash
1612310400000.0,2021-02-03 00:00:00,ETH,1511.93,1669.35,1508.39,1664.49,1535869.89,2418887041.59,1384979.0,-10.09,EtHash
1612310400000.0,2021-02-03 00:00:00,LINK,23.6578,25.5674,23.5318,25.087,8466371.72,208371471.1,315541.0,-6.04,Ethereum Tokens
1612310400000.0,2021-02-03 00:00:00,LTC,141.96,156.7,141.92,155.93,1820822.29,276355784.68,506675.0,-9.84,Scrypt
1612310400000.0,2021-02-03 00:00:00,NEO,23.742,24.972,23.469,24.662,1320450.7,32077156.75,64466.0,-3.87,DBFT
1612310400000.0,2021-02-03 00:00:00,QTUM,3.544,3.767,3.445,3.683,5229650.28,18849019.06,51350.0,-3.92,PoS
1612310400000.0,2021-02-03 00:00:00,TRX,0.03317,0.03525,0.03316,0.03452,2185136843.0,74521659.56,153141.0,-4.07,DPoS
1612310400000.0,2021-02-03 00:00:00,XLM,0.33932,0.34872,0.3292,0.3467,294482311.6,99947806.4,233646.0,-2.17,Stellar
1612310400000.0,2021-02-03 00:00:00,XMR,151.2,155.24,150.15,154.6,107458.32,16471450.88,48094.0,-2.25,CryptoNight
1612310400000.0,2021-02-03 00:00:00,XRP,0.37254,0.419,0.37254,0.39721,1388316884.0,539893636.83,706054.0,-6.62,RPCA
1612310400000.0,2021-02-03 00:00:00,ZEC,92.38,96.9,92.38,95.23,198402.67,18856494.93,60450.0,-3.09,Equihash
1612224000000.0,2021-02-02 00:00:00,ADA,0.40882,0.4559,0.38868,0.42498,1501769862.49,635347397.56,959565.0,-3.95,Ouroboros
1612224000000.0,2021-02-02 00:00:00,BNB,51.4762,53.0,49.1572,51.0071,4675040.88,237619391.94,667934.0,0.91,DBFT
1612224000000.0,2021-02-02 00:00:00,BTC,33517.09,35984.33,33418.0,35466.24,78056.66,2716321896.32,1789672.0,-5.82,SHA256
1612224000000.0,2021-02-02 00:00:00,BTT,0.0003815,0.00045,0.000378,0.0004313,18734869571.0,7672087.88,52047.0,-13.05,TRON Tokens
1612224000000.0,2021-02-02 00:00:00,DASH,103.52,110.95,103.1,109.85,206063.15,22009875.88,57715.0,-6.11,X11
1612224000000.0,2021-02-02 00:00:00,EOS,3.0549,3.0762,2.953,2.9979,25606816.44,77026448.79,158825.0,1.87,DPoS
1612224000000.0,2021-02-02 00:00:00,ETC,7.5236,7.9275,7.4538,7.7835,3413395.98,26102066.31,66473.0,-3.45,EtHash
1612224000000.0,2021-02-02 00:00:00,ETH,1374.09,1547.9,1360.28,1511.87,1944228.0,2821617332.4,1614541.0,-10.03,EtHash
1612224000000.0,2021-02-02 00:00:00,LINK,22.8752,24.1693,22.7354,23.6582,6484871.27,150785695.7,210321.0,-3.42,Ethereum Tokens
1612224000000.0,2021-02-02 00:00:00,LTC,131.99,145.82,131.87,141.98,1884558.5,265593003.28,497429.0,-7.57,Scrypt
1612224000000.0,2021-02-02 00:00:00,NEO,23.092,23.856,22.473,23.74,979287.41,22744721.71,45222.0,-2.81,DBFT
1612224000000.0,2021-02-02 00:00:00,QTUM,3.469,3.612,3.35,3.543,4596385.8,15945678.48,44669.0,-2.13,PoS
1612224000000.0,2021-02-02 00:00:00,TRX,0.03295,0.03352,0.032,0.03317,1771167774.7,58415738.5,125512.0,-0.67,DPoS
1612224000000.0,2021-02-02 00:00:00,XLM,0.32354,0.34999,0.31735,0.33932,484489799.8,160813825.95,352324.0,-4.88,Stellar
1612224000000.0,2021-02-02 00:00:00,XMR,143.32,151.97,142.75,151.19,98757.07,14468666.74,42875.0,-5.49,CryptoNight
1612224000000.0,2021-02-02 00:00:00,XRP,0.37123,0.41123,0.3401,0.37254,2091912007.8,784141246.93,1116661.0,-0.35,RPCA
1612224000000.0,2021-02-02 00:00:00,ZEC,88.68,94.49,88.25,92.37,386477.62,35313848.52,89294.0,-4.16,Equihash
1612137600000.0,2021-02-01 00:00:00,ADA,0.34464,0.42411,0.33214,0.40876,844822325.13,315517729.24,424028.0,-18.6,Ouroboros
1612137600000.0,2021-02-01 00:00:00,BNB,44.3291,52.3736,43.4331,51.4781,6095055.41,294440153.9,674212.0,-16.13,DBFT
1612137600000.0,2021-02-01 00:00:00,BTC,33092.97,34717.27,32296.16,33526.37,82718.28,2791776658.01,1810492.0,-1.31,SHA256
